,Index,LVL1,LVL2,LVL3,LVL4,LVL5,LVL6,NodeID,NodeType,CategoryID,FieldID,InstanceID,RelatedFieldID,NodeName
677,7973,2,6,2,3,1,28,2.6.2.3.1.28.0.0,leaf,,25075.0,,,Mean FA in posterior limb of internal capsule on FA skeleton (left)
678,7974,2,6,2,3,1,29,2.6.2.3.1.29.0.0,leaf,,25074.0,,,Mean FA in posterior limb of internal capsule on FA skeleton (right)
679,7975,2,6,2,3,1,30,2.6.2.3.1.30.0.0,leaf,,25085.0,,,Mean FA in posterior thalamic radiation on FA skeleton (left)
680,7976,2,6,2,3,1,31,2.6.2.3.1.31.0.0,leaf,,25084.0,,,Mean FA in posterior thalamic radiation on FA skeleton (right)
681,7980,2,6,2,3,2,110,2.6.2.3.2.110.0.0,leaf,,25597.0,,,Weighted-mean L2 in tract acoustic radiation (right)
682,7981,2,6,2,3,2,111,2.6.2.3.2.111.0.0,leaf,,25598.0,,,Weighted-mean L2 in tract anterior thalamic radiation (left)
683,7982,2,6,2,3,2,112,2.6.2.3.2.112.0.0,leaf,,25599.0,,,Weighted-mean L2 in tract anterior thalamic radiation (right)
684,7983,2,6,2,3,2,113,2.6.2.3.2.113.0.0,leaf,,25600.0,,,Weighted-mean L2 in tract cingulate gyrus part of cingulum (left)
685,7984,2,6,2,3,1,32,2.6.2.3.1.32.0.0,leaf,,25077.0,,,Mean FA in retrolenticular part of internal capsule on FA skeleton (left)
686,7985,2,6,2,3,1,33,2.6.2.3.1.33.0.0,leaf,,25076.0,,,Mean FA in retrolenticular part of internal capsule on FA skeleton (right)
687,7986,2,6,2,3,1,34,2.6.2.3.1.34.0.0,leaf,,25087.0,,,Mean FA in sagittal stratum on FA skeleton (left)
688,7987,2,6,2,3,1,35,2.6.2.3.1.35.0.0,leaf,,25086.0,,,Mean FA in sagittal stratum on FA skeleton (right)
689,7991,2,6,2,3,2,114,2.6.2.3.2.114.0.0,leaf,,25601.0,,,Weighted-mean L2 in tract cingulate gyrus part of cingulum (right)
690,7992,2,6,2,3,2,115,2.6.2.3.2.115.0.0,leaf,,25604.0,,,Weighted-mean L2 in tract corticospinal tract (left)
691,7993,2,6,2,3,2,116,2.6.2.3.2.116.0.0,leaf,,25605.0,,,Weighted-mean L2 in tract corticospinal tract (right)
692,7994,2,6,2,3,2,117,2.6.2.3.2.117.0.0,leaf,,25606.0,,,Weighted-mean L2 in tract forceps major
693,7995,2,6,2,3,1,36,2.6.2.3.1.36.0.0,leaf,,25060.0,,,Mean FA in splenium of corpus callosum on FA skeleton
694,7996,2,6,2,3,1,37,2.6.2.3.1.37.0.0,leaf,,25069.0,,,Mean FA in superior cerebellar peduncle on FA skeleton (left)
695,7997,2,6,2,3,1,38,2.6.2.3.1.38.0.0,leaf,,25068.0,,,Mean FA in superior cerebellar peduncle on FA skeleton (right)
696,7998,2,6,2,3,1,39,2.6.2.3.1.39.0.0,leaf,,25081.0,,,Mean FA in superior corona radiata on FA skeleton (left)
697,7999,2,6,2,3,2,118,2.6.2.3.2.118.0.0,leaf,,25607.0,,,Weighted-mean L2 in tract forceps minor
698,8000,2,6,2,3,2,119,2.6.2.3.2.119.0.0,leaf,,25608.0,,,Weighted-mean L2 in tract inferior fronto-occipital fasciculus (left)
699,8001,2,6,2,3,2,120,2.6.2.3.2.120.0.0,leaf,,25609.0,,,Weighted-mean L2 in tract inferior fronto-occipital fasciculus (right)
700,8002,2,6,2,3,2,121,2.6.2.3.2.121.0.0,leaf,,25610.0,,,Weighted-mean L2 in tract inferior longitudinal fasciculus (left)
701,8003,2,6,2,3,1,40,2.6.2.3.1.40.0.0,leaf,,25080.0,,,Mean FA in superior corona radiata on FA skeleton (right)
702,8004,2,6,2,3,1,41,2.6.2.3.1.41.0.0,leaf,,25099.0,,,Mean FA in superior fronto-occipital fasciculus on FA skeleton (left)
703,8005,2,6,2,3,1,42,2.6.2.3.1.42.0.0,leaf,,25098.0,,,Mean FA in superior fronto-occipital fasciculus on FA skeleton (right)
704,8006,2,6,2,3,1,43,2.6.2.3.1.43.0.0,leaf,,25097.0,,,Mean FA in superior longitudinal fasciculus on FA skeleton (left)
705,8007,2,6,2,3,2,122,2.6.2.3.2.122.0.0,leaf,,25611.0,,,Weighted-mean L2 in tract inferior longitudinal fasciculus (right)
706,8008,2,6,2,3,2,123,2.6.2.3.2.123.0.0,leaf,,25613.0,,,Weighted-mean L2 in tract medial lemniscus (left)
707,8009,2,6,2,3,2,124,2.6.2.3.2.124.0.0,leaf,,25614.0,,,Weighted-mean L2 in tract medial lemniscus (right)
708,8010,2,6,2,3,2,125,2.6.2.3.2.125.0.0,leaf,,25612.0,,,Weighted-mean L2 in tract middle cerebellar peduncle
709,8011,2,6,2,3,1,44,2.6.2.3.1.44.0.0,leaf,,25096.0,,,Mean FA in superior longitudinal fasciculus on FA skeleton (right)
710,8012,2,6,2,3,1,45,2.6.2.3.1.45.0.0,leaf,,25103.0,,,Mean FA in tapetum on FA skeleton (left)
711,8013,2,6,2,3,1,46,2.6.2.3.1.46.0.0,leaf,,25102.0,,,Mean FA in tapetum on FA skeleton (right)
712,8014,2,6,2,3,1,47,2.6.2.3.1.47.0.0,leaf,,25101.0,,,Mean FA in uncinate fasciculus on FA skeleton (left)
713,8015,2,6,2,3,2,126,2.6.2.3.2.126.0.0,leaf,,25602.0,,,Weighted-mean L2 in tract parahippocampal part of cingulum (left)
714,8016,2,6,2,3,2,127,2.6.2.3.2.127.0.0,leaf,,25603.0,,,Weighted-mean L2 in tract parahippocampal part of cingulum (right)
715,8017,2,6,2,3,2,128,2.6.2.3.2.128.0.0,leaf,,25615.0,,,Weighted-mean L2 in tract posterior thalamic radiation (left)
716,8018,2,6,2,3,2,129,2.6.2.3.2.129.0.0,leaf,,25616.0,,,Weighted-mean L2 in tract posterior thalamic radiation (right)
717,8019,2,6,2,3,1,48,2.6.2.3.1.48.0.0,leaf,,25100.0,,,Mean FA in uncinate fasciculus on FA skeleton (right)
718,8020,2,6,2,3,1,49,2.6.2.3.1.49.0.0,leaf,,25367.0,,,Mean ICVF in anterior corona radiata on FA skeleton (left)
719,8021,2,6,2,3,1,50,2.6.2.3.1.50.0.0,leaf,,25366.0,,,Mean ICVF in anterior corona radiata on FA skeleton (right)
720,8022,2,6,2,3,1,51,2.6.2.3.1.51.0.0,leaf,,25361.0,,,Mean ICVF in anterior limb of internal capsule on FA skeleton (left)
721,8023,2,6,2,3,2,130,2.6.2.3.2.130.0.0,leaf,,25617.0,,,Weighted-mean L2 in tract superior longitudinal fasciculus (left)
722,8024,2,6,2,3,2,131,2.6.2.3.2.131.0.0,leaf,,25618.0,,,Weighted-mean L2 in tract superior longitudinal fasciculus (right)
723,8025,2,6,2,3,2,132,2.6.2.3.2.132.0.0,leaf,,25619.0,,,Weighted-mean L2 in tract superior thalamic radiation (left)
724,8026,2,6,2,3,2,133,2.6.2.3.2.133.0.0,leaf,,25620.0,,,Weighted-mean L2 in tract superior thalamic radiation (right)
725,8027,2,6,2,3,1,52,2.6.2.3.1.52.0.0,leaf,,25360.0,,,Mean ICVF in anterior limb of internal capsule on FA skeleton (right)
726,8028,2,6,2,3,1,53,2.6.2.3.1.53.0.0,leaf,,25347.0,,,Mean ICVF in body of corpus callosum on FA skeleton
727,8029,2,6,2,3,1,54,2.6.2.3.1.54.0.0,leaf,,25359.0,,,Mean ICVF in cerebral peduncle on FA skeleton (left)
728,8030,2,6,2,3,1,55,2.6.2.3.1.55.0.0,leaf,,25358.0,,,Mean ICVF in cerebral peduncle on FA skeleton (right)
729,8031,2,6,2,3,2,134,2.6.2.3.2.134.0.0,leaf,,25621.0,,,Weighted-mean L2 in tract uncinate fasciculus (left)
730,8032,2,6,2,3,2,135,2.6.2.3.2.135.0.0,leaf,,25622.0,,,Weighted-mean L2 in tract uncinate fasciculus (right)
731,8033,2,6,2,3,2,136,2.6.2.3.2.136.0.0,leaf,,25623.0,,,Weighted-mean L3 in tract acoustic radiation (left)
732,8034,2,6,2,3,2,137,2.6.2.3.2.137.0.0,leaf,,25624.0,,,Weighted-mean L3 in tract acoustic radiation (right)
733,8035,2,6,2,3,1,56,2.6.2.3.1.56.0.0,leaf,,25379.0,,,Mean ICVF in cingulum cingulate gyrus on FA skeleton (left)
734,8036,2,6,2,3,1,57,2.6.2.3.1.57.0.0,leaf,,25378.0,,,Mean ICVF in cingulum cingulate gyrus on FA skeleton (right)
735,8037,2,6,2,3,1,58,2.6.2.3.1.58.0.0,leaf,,25381.0,,,Mean ICVF in cingulum hippocampus on FA skeleton (left)
736,8038,2,6,2,3,1,59,2.6.2.3.1.59.0.0,leaf,,25380.0,,,Mean ICVF in cingulum hippocampus on FA skeleton (right)
737,8039,2,6,2,3,2,138,2.6.2.3.2.138.0.0,leaf,,25625.0,,,Weighted-mean L3 in tract anterior thalamic radiation (left)
738,8040,2,6,2,3,2,139,2.6.2.3.2.139.0.0,leaf,,25626.0,,,Weighted-mean L3 in tract anterior thalamic radiation (right)
739,8041,2,6,2,3,2,140,2.6.2.3.2.140.0.0,leaf,,25627.0,,,Weighted-mean L3 in tract cingulate gyrus part of cingulum (left)
740,8042,2,6,2,3,2,141,2.6.2.3.2.141.0.0,leaf,,25628.0,,,Weighted-mean L3 in tract cingulate gyrus part of cingulum (right)
741,8043,2,6,2,3,1,60,2.6.2.3.1.60.0.0,leaf,,25351.0,,,Mean ICVF in corticospinal tract on FA skeleton (left)
742,8044,2,6,2,3,1,61,2.6.2.3.1.61.0.0,leaf,,25350.0,,,Mean ICVF in corticospinal tract on FA skeleton (right)
743,8045,2,6,2,3,1,62,2.6.2.3.1.62.0.0,leaf,,25377.0,,,Mean ICVF in external capsule on FA skeleton (left)
744,8046,2,6,2,3,1,63,2.6.2.3.1.63.0.0,leaf,,25376.0,,,Mean ICVF in external capsule on FA skeleton (right)
745,8047,2,6,2,3,2,142,2.6.2.3.2.142.0.0,leaf,,25631.0,,,Weighted-mean L3 in tract corticospinal tract (left)
746,8048,2,6,2,3,2,143,2.6.2.3.2.143.0.0,leaf,,25632.0,,,Weighted-mean L3 in tract corticospinal tract (right)
747,8049,2,6,2,3,2,144,2.6.2.3.2.144.0.0,leaf,,25633.0,,,Weighted-mean L3 in tract forceps major
748,8050,2,6,2,3,2,145,2.6.2.3.2.145.0.0,leaf,,25634.0,,,Weighted-mean L3 in tract forceps minor
749,8051,2,6,2,3,1,64,2.6.2.3.1.64.0.0,leaf,,25383.0,,,Mean ICVF in fornix cres+stria terminalis on FA skeleton (left)
750,8052,2,6,2,3,1,65,2.6.2.3.1.65.0.0,leaf,,25382.0,,,Mean ICVF in fornix cres+stria terminalis on FA skeleton (right)
751,8053,2,6,2,3,1,66,2.6.2.3.1.66.0.0,leaf,,25349.0,,,Mean ICVF in fornix on FA skeleton
752,8054,2,6,2,3,1,67,2.6.2.3.1.67.0.0,leaf,,25346.0,,,Mean ICVF in genu of corpus callosum on FA skeleton
753,8055,2,6,2,3,2,146,2.6.2.3.2.146.0.0,leaf,,25635.0,,,Weighted-mean L3 in tract inferior fronto-occipital fasciculus (left)
754,8056,2,6,2,3,2,147,2.6.2.3.2.147.0.0,leaf,,25636.0,,,Weighted-mean L3 in tract inferior fronto-occipital fasciculus (right)
755,8057,2,6,2,3,2,148,2.6.2.3.2.148.0.0,leaf,,25637.0,,,Weighted-mean L3 in tract inferior longitudinal fasciculus (left)
756,8058,2,6,2,3,2,149,2.6.2.3.2.149.0.0,leaf,,25638.0,,,Weighted-mean L3 in tract inferior longitudinal fasciculus (right)
757,8059,2,6,2,3,1,68,2.6.2.3.1.68.0.0,leaf,,25355.0,,,Mean ICVF in inferior cerebellar peduncle on FA skeleton (left)
758,8060,2,6,2,3,1,69,2.6.2.3.1.69.0.0,leaf,,25354.0,,,Mean ICVF in inferior cerebellar peduncle on FA skeleton (right)
759,8061,2,6,2,3,1,70,2.6.2.3.1.70.0.0,leaf,,25353.0,,,Mean ICVF in medial lemniscus on FA skeleton (left)
760,8062,2,6,2,3,1,71,2.6.2.3.1.71.0.0,leaf,,25352.0,,,Mean ICVF in medial lemniscus on FA skeleton (right)
761,8063,2,6,2,3,2,150,2.6.2.3.2.150.0.0,leaf,,25640.0,,,Weighted-mean L3 in tract medial lemniscus (left)
762,8064,2,6,2,3,2,151,2.6.2.3.2.151.0.0,leaf,,25641.0,,,Weighted-mean L3 in tract medial lemniscus (right)
763,8065,2,6,2,3,2,152,2.6.2.3.2.152.0.0,leaf,,25639.0,,,Weighted-mean L3 in tract middle cerebellar peduncle
764,8066,2,6,2,3,2,153,2.6.2.3.2.153.0.0,leaf,,25629.0,,,Weighted-mean L3 in tract parahippocampal part of cingulum (left)
765,8067,2,6,2,3,1,72,2.6.2.3.1.72.0.0,leaf,,25344.0,,,Mean ICVF in middle cerebellar peduncle on FA skeleton
766,8068,2,6,2,3,1,73,2.6.2.3.1.73.0.0,leaf,,25345.0,,,Mean ICVF in pontine crossing tract on FA skeleton
767,8069,2,6,2,3,1,74,2.6.2.3.1.74.0.0,leaf,,25371.0,,,Mean ICVF in posterior corona radiata on FA skeleton (left)
768,8070,2,6,2,3,1,75,2.6.2.3.1.75.0.0,leaf,,25370.0,,,Mean ICVF in posterior corona radiata on FA skeleton (right)
769,8073,2,6,2,3,2,154,2.6.2.3.2.154.0.0,leaf,,25630.0,,,Weighted-mean L3 in tract parahippocampal part of cingulum (right)
770,8074,2,6,2,3,2,155,2.6.2.3.2.155.0.0,leaf,,25642.0,,,Weighted-mean L3 in tract posterior thalamic radiation (left)
771,8075,2,6,2,3,2,156,2.6.2.3.2.156.0.0,leaf,,25643.0,,,Weighted-mean L3 in tract posterior thalamic radiation (right)
772,8076,2,6,2,3,2,157,2.6.2.3.2.157.0.0,leaf,,25644.0,,,Weighted-mean L3 in tract superior longitudinal fasciculus (left)
773,8077,2,6,2,3,1,76,2.6.2.3.1.76.0.0,leaf,,25363.0,,,Mean ICVF in posterior limb of internal capsule on FA skeleton (left)
774,8078,2,6,2,3,1,77,2.6.2.3.1.77.0.0,leaf,,25362.0,,,Mean ICVF in posterior limb of internal capsule on FA skeleton (right)
775,8079,2,6,2,3,1,78,2.6.2.3.1.78.0.0,leaf,,25373.0,,,Mean ICVF in posterior thalamic radiation on FA skeleton (left)
776,8080,2,6,2,3,1,79,2.6.2.3.1.79.0.0,leaf,,25372.0,,,Mean ICVF in posterior thalamic radiation on FA skeleton (right)
777,8081,2,6,2,3,2,158,2.6.2.3.2.158.0.0,leaf,,25645.0,,,Weighted-mean L3 in tract superior longitudinal fasciculus (right)
778,8082,2,6,2,3,2,159,2.6.2.3.2.159.0.0,leaf,,25646.0,,,Weighted-mean L3 in tract superior thalamic radiation (left)
779,8083,2,6,2,3,2,160,2.6.2.3.2.160.0.0,leaf,,25647.0,,,Weighted-mean L3 in tract superior thalamic radiation (right)
780,8084,2,6,2,3,2,161,2.6.2.3.2.161.0.0,leaf,,25648.0,,,Weighted-mean L3 in tract uncinate fasciculus (left)
781,8085,2,6,2,3,1,80,2.6.2.3.1.80.0.0,leaf,,25365.0,,,Mean ICVF in retrolenticular part of internal capsule on FA skeleton (left)
782,8086,2,6,2,3,1,81,2.6.2.3.1.81.0.0,leaf,,25364.0,,,Mean ICVF in retrolenticular part of internal capsule on FA skeleton (right)
783,8087,2,6,2,3,1,82,2.6.2.3.1.82.0.0,leaf,,25375.0,,,Mean ICVF in sagittal stratum on FA skeleton (left)
784,8088,2,6,2,3,1,83,2.6.2.3.1.83.0.0,leaf,,25374.0,,,Mean ICVF in sagittal stratum on FA skeleton (right)
785,8091,2,6,2,3,2,162,2.6.2.3.2.162.0.0,leaf,,25649.0,,,Weighted-mean L3 in tract uncinate fasciculus (right)
786,8092,2,6,2,3,2,163,2.6.2.3.2.163.0.0,leaf,,25515.0,,,Weighted-mean MD in tract acoustic radiation (left)
787,8093,2,6,2,3,2,164,2.6.2.3.2.164.0.0,leaf,,25516.0,,,Weighted-mean MD in tract acoustic radiation (right)
788,8094,2,6,2,3,2,165,2.6.2.3.2.165.0.0,leaf,,25517.0,,,Weighted-mean MD in tract anterior thalamic radiation (left)
789,8095,2,6,2,3,1,84,2.6.2.3.1.84.0.0,leaf,,25348.0,,,Mean ICVF in splenium of corpus callosum on FA skeleton
790,8096,2,6,2,3,1,85,2.6.2.3.1.85.0.0,leaf,,25357.0,,,Mean ICVF in superior cerebellar peduncle on FA skeleton (left)
791,8097,2,6,2,3,1,86,2.6.2.3.1.86.0.0,leaf,,25356.0,,,Mean ICVF in superior cerebellar peduncle on FA skeleton (right)
792,8098,2,6,2,3,1,87,2.6.2.3.1.87.0.0,leaf,,25369.0,,,Mean ICVF in superior corona radiata on FA skeleton (left)
793,8105,2,6,2,3,2,166,2.6.2.3.2.166.0.0,leaf,,25518.0,,,Weighted-mean MD in tract anterior thalamic radiation (right)
794,8106,2,6,2,3,2,167,2.6.2.3.2.167.0.0,leaf,,25519.0,,,Weighted-mean MD in tract cingulate gyrus part of cingulum (left)
795,8107,2,6,2,3,2,168,2.6.2.3.2.168.0.0,leaf,,25520.0,,,Weighted-mean MD in tract cingulate gyrus part of cingulum (right)
796,8108,2,6,2,3,2,169,2.6.2.3.2.169.0.0,leaf,,25523.0,,,Weighted-mean MD in tract corticospinal tract (left)
797,8109,2,6,2,3,1,88,2.6.2.3.1.88.0.0,leaf,,25368.0,,,Mean ICVF in superior corona radiata on FA skeleton (right)
798,8110,2,6,2,3,1,89,2.6.2.3.1.89.0.0,leaf,,25387.0,,,Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (left)
799,8111,2,6,2,3,1,90,2.6.2.3.1.90.0.0,leaf,,25386.0,,,Mean ICVF in superior fronto-occipital fasciculus on FA skeleton (right)
800,8112,2,6,2,3,1,91,2.6.2.3.1.91.0.0,leaf,,25385.0,,,Mean ICVF in superior longitudinal fasciculus on FA skeleton (left)
801,8113,2,6,2,3,2,170,2.6.2.3.2.170.0.0,leaf,,25524.0,,,Weighted-mean MD in tract corticospinal tract (right)
802,8114,2,6,2,3,2,171,2.6.2.3.2.171.0.0,leaf,,25525.0,,,Weighted-mean MD in tract forceps major
803,8115,2,6,2,3,2,172,2.6.2.3.2.172.0.0,leaf,,25526.0,,,Weighted-mean MD in tract forceps minor
804,8116,2,6,2,3,2,173,2.6.2.3.2.173.0.0,leaf,,25527.0,,,Weighted-mean MD in tract inferior fronto-occipital fasciculus (left)
805,8117,2,6,2,3,1,92,2.6.2.3.1.92.0.0,leaf,,25384.0,,,Mean ICVF in superior longitudinal fasciculus on FA skeleton (right)
806,8118,2,6,2,3,1,93,2.6.2.3.1.93.0.0,leaf,,25391.0,,,Mean ICVF in tapetum on FA skeleton (left)
807,8119,2,6,2,3,1,94,2.6.2.3.1.94.0.0,leaf,,25390.0,,,Mean ICVF in tapetum on FA skeleton (right)
808,8120,2,6,2,3,1,95,2.6.2.3.1.95.0.0,leaf,,25389.0,,,Mean ICVF in uncinate fasciculus on FA skeleton (left)
809,8121,2,6,2,3,2,174,2.6.2.3.2.174.0.0,leaf,,25528.0,,,Weighted-mean MD in tract inferior fronto-occipital fasciculus (right)
810,8122,2,6,2,3,2,175,2.6.2.3.2.175.0.0,leaf,,25529.0,,,Weighted-mean MD in tract inferior longitudinal fasciculus (left)
811,8123,2,6,2,3,2,176,2.6.2.3.2.176.0.0,leaf,,25530.0,,,Weighted-mean MD in tract inferior longitudinal fasciculus (right)
812,8124,2,6,2,3,2,177,2.6.2.3.2.177.0.0,leaf,,25532.0,,,Weighted-mean MD in tract medial lemniscus (left)
813,8125,2,6,2,3,1,96,2.6.2.3.1.96.0.0,leaf,,25388.0,,,Mean ICVF in uncinate fasciculus on FA skeleton (right)
814,8126,2,6,2,3,1,97,2.6.2.3.1.97.0.0,leaf,,25463.0,,,Mean ISOVF in anterior corona radiata on FA skeleton (left)
815,8127,2,6,2,3,1,98,2.6.2.3.1.98.0.0,leaf,,25462.0,,,Mean ISOVF in anterior corona radiata on FA skeleton (right)
816,8128,2,6,2,3,1,99,2.6.2.3.1.99.0.0,leaf,,25457.0,,,Mean ISOVF in anterior limb of internal capsule on FA skeleton (left)
817,8129,2,6,2,3,2,178,2.6.2.3.2.178.0.0,leaf,,25533.0,,,Weighted-mean MD in tract medial lemniscus (right)
818,8130,2,6,2,3,2,179,2.6.2.3.2.179.0.0,leaf,,25531.0,,,Weighted-mean MD in tract middle cerebellar peduncle
819,8131,2,6,2,3,2,180,2.6.2.3.2.180.0.0,leaf,,25521.0,,,Weighted-mean MD in tract parahippocampal part of cingulum (left)
820,8132,2,6,2,3,2,181,2.6.2.3.2.181.0.0,leaf,,25522.0,,,Weighted-mean MD in tract parahippocampal part of cingulum (right)
821,8133,2,6,2,3,1,100,2.6.2.3.1.100.0.0,leaf,,25456.0,,,Mean ISOVF in anterior limb of internal capsule on FA skeleton (right)
822,8134,2,6,2,3,1,101,2.6.2.3.1.101.0.0,leaf,,25443.0,,,Mean ISOVF in body of corpus callosum on FA skeleton
823,8135,2,6,2,3,1,102,2.6.2.3.1.102.0.0,leaf,,25455.0,,,Mean ISOVF in cerebral peduncle on FA skeleton (left)
824,8136,2,6,2,3,1,103,2.6.2.3.1.103.0.0,leaf,,25454.0,,,Mean ISOVF in cerebral peduncle on FA skeleton (right)
825,8137,2,6,2,3,2,182,2.6.2.3.2.182.0.0,leaf,,25534.0,,,Weighted-mean MD in tract posterior thalamic radiation (left)
826,8138,2,6,2,3,2,183,2.6.2.3.2.183.0.0,leaf,,25535.0,,,Weighted-mean MD in tract posterior thalamic radiation (right)
827,8139,2,6,2,3,2,184,2.6.2.3.2.184.0.0,leaf,,25536.0,,,Weighted-mean MD in tract superior longitudinal fasciculus (left)
828,8140,2,6,2,3,2,185,2.6.2.3.2.185.0.0,leaf,,25537.0,,,Weighted-mean MD in tract superior longitudinal fasciculus (right)
829,8144,2,6,2,3,1,104,2.6.2.3.1.104.0.0,leaf,,25475.0,,,Mean ISOVF in cingulum cingulate gyrus on FA skeleton (left)
830,8145,2,6,2,3,1,105,2.6.2.3.1.105.0.0,leaf,,25474.0,,,Mean ISOVF in cingulum cingulate gyrus on FA skeleton (right)
831,8146,2,6,2,3,1,106,2.6.2.3.1.106.0.0,leaf,,25477.0,,,Mean ISOVF in cingulum hippocampus on FA skeleton (left)
832,8147,2,6,2,3,1,107,2.6.2.3.1.107.0.0,leaf,,25476.0,,,Mean ISOVF in cingulum hippocampus on FA skeleton (right)
833,8148,2,6,2,3,2,186,2.6.2.3.2.186.0.0,leaf,,25538.0,,,Weighted-mean MD in tract superior thalamic radiation (left)
834,8149,2,6,2,3,2,187,2.6.2.3.2.187.0.0,leaf,,25539.0,,,Weighted-mean MD in tract superior thalamic radiation (right)
835,8150,2,6,2,3,2,188,2.6.2.3.2.188.0.0,leaf,,25540.0,,,Weighted-mean MD in tract uncinate fasciculus (left)
836,8151,2,6,2,3,2,189,2.6.2.3.2.189.0.0,leaf,,25541.0,,,Weighted-mean MD in tract uncinate fasciculus (right)
837,8152,2,6,2,3,1,108,2.6.2.3.1.108.0.0,leaf,,25447.0,,,Mean ISOVF in corticospinal tract on FA skeleton (left)
838,8153,2,6,2,3,1,109,2.6.2.3.1.109.0.0,leaf,,25446.0,,,Mean ISOVF in corticospinal tract on FA skeleton (right)
839,8154,2,6,2,3,1,110,2.6.2.3.1.110.0.0,leaf,,25473.0,,,Mean ISOVF in external capsule on FA skeleton (left)
840,8155,2,6,2,3,1,111,2.6.2.3.1.111.0.0,leaf,,25472.0,,,Mean ISOVF in external capsule on FA skeleton (right)
841,8156,2,6,2,3,2,190,2.6.2.3.2.190.0.0,leaf,,25542.0,,,Weighted-mean MO in tract acoustic radiation (left)
842,8157,2,6,2,3,2,191,2.6.2.3.2.191.0.0,leaf,,25543.0,,,Weighted-mean MO in tract acoustic radiation (right)
843,8158,2,6,2,3,2,192,2.6.2.3.2.192.0.0,leaf,,25544.0,,,Weighted-mean MO in tract anterior thalamic radiation (left)
844,8159,2,6,2,3,2,193,2.6.2.3.2.193.0.0,leaf,,25545.0,,,Weighted-mean MO in tract anterior thalamic radiation (right)
845,8163,2,6,2,3,1,112,2.6.2.3.1.112.0.0,leaf,,25479.0,,,Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left)
846,8164,2,6,2,3,1,113,2.6.2.3.1.113.0.0,leaf,,25478.0,,,Mean ISOVF in fornix cres+stria terminalis on FA skeleton (right)
847,8165,2,6,2,3,1,114,2.6.2.3.1.114.0.0,leaf,,25445.0,,,Mean ISOVF in fornix on FA skeleton
848,8166,2,6,2,3,1,115,2.6.2.3.1.115.0.0,leaf,,25442.0,,,Mean ISOVF in genu of corpus callosum on FA skeleton
849,8167,2,6,2,3,2,194,2.6.2.3.2.194.0.0,leaf,,25546.0,,,Weighted-mean MO in tract cingulate gyrus part of cingulum (left)
850,8168,2,6,2,3,2,195,2.6.2.3.2.195.0.0,leaf,,25547.0,,,Weighted-mean MO in tract cingulate gyrus part of cingulum (right)
851,8169,2,6,2,3,2,196,2.6.2.3.2.196.0.0,leaf,,25550.0,,,Weighted-mean MO in tract corticospinal tract (left)
852,8170,2,6,2,3,2,197,2.6.2.3.2.197.0.0,leaf,,25551.0,,,Weighted-mean MO in tract corticospinal tract (right)
853,8171,2,6,2,3,1,116,2.6.2.3.1.116.0.0,leaf,,25451.0,,,Mean ISOVF in inferior cerebellar peduncle on FA skeleton (left)
854,8172,2,6,2,3,1,117,2.6.2.3.1.117.0.0,leaf,,25450.0,,,Mean ISOVF in inferior cerebellar peduncle on FA skeleton (right)
855,8173,2,6,2,3,1,118,2.6.2.3.1.118.0.0,leaf,,25449.0,,,Mean ISOVF in medial lemniscus on FA skeleton (left)
856,8174,2,6,2,3,1,119,2.6.2.3.1.119.0.0,leaf,,25448.0,,,Mean ISOVF in medial lemniscus on FA skeleton (right)
857,8178,2,6,2,3,2,198,2.6.2.3.2.198.0.0,leaf,,25552.0,,,Weighted-mean MO in tract forceps major
858,8179,2,6,2,3,2,199,2.6.2.3.2.199.0.0,leaf,,25553.0,,,Weighted-mean MO in tract forceps minor
859,8180,2,6,2,3,2,200,2.6.2.3.2.200.0.0,leaf,,25554.0,,,Weighted-mean MO in tract inferior fronto-occipital fasciculus (left)
860,8181,2,6,2,3,2,201,2.6.2.3.2.201.0.0,leaf,,25555.0,,,Weighted-mean MO in tract inferior fronto-occipital fasciculus (right)
861,8182,2,6,2,3,1,120,2.6.2.3.1.120.0.0,leaf,,25440.0,,,Mean ISOVF in middle cerebellar peduncle on FA skeleton
862,8183,2,6,2,3,1,121,2.6.2.3.1.121.0.0,leaf,,25441.0,,,Mean ISOVF in pontine crossing tract on FA skeleton
863,8184,2,6,2,3,1,122,2.6.2.3.1.122.0.0,leaf,,25467.0,,,Mean ISOVF in posterior corona radiata on FA skeleton (left)
864,8185,2,6,2,3,1,123,2.6.2.3.1.123.0.0,leaf,,25466.0,,,Mean ISOVF in posterior corona radiata on FA skeleton (right)
865,8186,2,6,2,3,2,202,2.6.2.3.2.202.0.0,leaf,,25556.0,,,Weighted-mean MO in tract inferior longitudinal fasciculus (left)
866,8187,2,6,2,3,2,203,2.6.2.3.2.203.0.0,leaf,,25557.0,,,Weighted-mean MO in tract inferior longitudinal fasciculus (right)
867,8188,2,6,2,3,2,204,2.6.2.3.2.204.0.0,leaf,,25559.0,,,Weighted-mean MO in tract medial lemniscus (left)
868,8189,2,6,2,3,2,205,2.6.2.3.2.205.0.0,leaf,,25560.0,,,Weighted-mean MO in tract medial lemniscus (right)
869,8190,2,6,2,3,1,124,2.6.2.3.1.124.0.0,leaf,,25459.0,,,Mean ISOVF in posterior limb of internal capsule on FA skeleton (left)
